itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
59149,DIVA FRESH NEW IMPROVED 3 IN 1 PURPLE LOTUS LAVEN. & LIME DETER. POWDER 1000 GM PLPCH + SAVE RS 20,15,WASHING POWDER,HEMAS MARKETING,DIVA FRESH,PLPCH,"LOTUS,LAVENDER & LIME",,1000,GM,1000.00 GM,202306
59150,DIVA FRESH NEW IMPROVED 3 IN 1 JASMINE & LIME DETERGENT POWDER 1000 GM PLPCH + SAVE RS 20,15,WASHING POWDER,HEMAS MARKETING,DIVA FRESH,PLPCH,JASMINE & LIME,,1000,GM,1000.00 GM,202306
59151,DIVA FRESH NEW IMPROVED 3 IN 1 ROSE & LIME DETERGENT POWDER 1000 GM PLPCH + SAVE RS 20,15,WASHING POWDER,HEMAS MARKETING,DIVA FRESH,PLPCH,LIME / ROSE,,1000,GM,1000.00 GM,202306
59152,RIN REFRESH SCENT OF LEMON & ROSE DETERGENT POWDER 1000 GM PLPCH + SAVE RS 51,15,WASHING POWDER,UNILEVER SRI LANKA LTD,RIN,PLPCH,LEMON & ROSE,,1000,GM,1000.00 GM,202306
59153,SUPERLIGHT (AKILA INDUSTRIES) PERFUME MAGIC 3 IN 1 DETERGENT POWDER WITH REAL LEMON 1000 GM PLPCH,15,WASHING POWDER,AKILA INDUSTRIES,SUPERLIGHT,PLPCH,LEMON,,1000,GM,1000.00 GM,202306
59154,DIVA FRESH NEW IMPROVED 3 IN 1 ARALIYA & LIME DETERGENT POWDER 1000 GM PLPCH + SAVE RS 20,15,WASHING POWDER,HEMAS MARKETING,DIVA FRESH,PLPCH,ARALIYA & LIME,,1000,GM,1000.00 GM,202306
59155,STAR LIGHT WITH OXI ACTION 4 IN 1 FLORAL & FRUITY DETERGENT POWDER 200 GM PLPCH,15,WASHING POWDER,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,PLPCH,FLORAL,,200,GM,200.00 GM,202306
59156,SOLA POWER XL WASHING EXPERT JASMINE & LIME - FRAGRANCE MAGIC DETERGENT POWDER 50 GM PLPCH,15,WASHING POWDER,SOLA CHEMICAL CO (PVT) LTD,SOLA,PLPCH,JASMINE & LIME,,50,GM,50.00 GM,202306
59157,CLENA ECONOMICAL WASHING POWDER 1000 GM PLPCH,15,WASHING POWDER,S & D ASSOCIATES,CLENA,PLPCH,UNSPECIFIED,,1000,GM,1000.00 GM,202306
59158,ROSARY CHOCOLATE SPONGE ROLL 220 GM CDBOX,7,CAKE,ROSARY CONFECTIONERY,ROSARY,CDBOX,,,220,GM,220.00 GM,202306
59159,DAINTEE HEARTS MILK CHOCO 90 GM PLPCH,8,MILK CHOCOLATES,SUNSHINE COUNSUMER LANKA LTD,DAINTEE HEARTS,PLPCH,PLAIN,,90,GM,90.00 GM,202306
59160,MAGNA CHIK CHOK COATED WAFER 9 GM PLPCH,8,MILK CHOCOLATES,RADIANT CONFECTIONER (PVT) LTD,MAGNA CHIK CHOK,PLPCH,WAFER,,9,GM,9.00 GM,202306
59161,RUBI SUPER ONE CHOCOLATE COATED PEANUTS 12 GM PLPCH,8,MILK CHOCOLATES,A.M.L UNEVERSAL TRADING CO.(PVT) LTD,RUBI SUPER ONE,PLPCH,NUTS / OTHERS,,12,GM,12.00 GM,202306
59162,LIPTON CEYLONTA BOPF TEA 100 GM PLPCH + SAVE RS 40,12,TEA,UNILEVER LIPTON CEYLON LTD,LIPTON CEYLONTA,PLPCH,,,100,GM,100.00 GM,202306
59163,BOGAWANTHALAWA (BOGAWANTHALAWA TEA) LEGEND SINGLE ESTATE BOPF TEA 400 GM PLPCH,12,TEA,BOGAWANTHALAWA TEA ES.,BOGAWANTHALAWA,PLPCH,,,400,GM,400.00 GM,202306
59164,CO-OP - COOP KAHATA TEA 100 GM PLPCH (MPCS MATARA),12,TEA,MPCS MATARA,CO-OP TEA,PLPCH,,,100,GM,100.00 GM,202306
59165,CO-OP - TEJAS BOPF TEA 100 GM PLPCH (MPCS MATARA),12,TEA,MPCS MATARA,CO-OP TEA,PLPCH,,,100,GM,100.00 GM,202306
59166,ECHO FOOD DUMBARA TEA 50 GM PLPCH,12,TEA,ECHO FOODS,ECHO FOOD,PLPCH,,,50,GM,50.00 GM,202306
59167,JONES GOLD BLEND TEA 400 GM PLPCH,12,TEA,ICL MARKETING,JONES,PLPCH,,,400,GM,400.00 GM,202306
59168,REAL HATTON TEA 500 GM PLPCH,12,TEA,HATTON DISTRIBUTORS,REAL HATTON,PLPCH,,,500,GM,500.00 GM,202306
59169,HATTON TEA - PREMIUM VANILLA FLAVOURED TEA 50 GM PLPCH (HATTON DISTRIBUTORS),12,TEA,HATTON DISTRIBUTORS,HATTON TEA,PLPCH,,,50,GM,50.00 GM,202306
59170,HATTON TEA - RASA KAHATA TEA 50 GM PLPCH (HATTON DISTRIBUTORS),12,TEA,HATTON DISTRIBUTORS,HATTON TEA,PLPCH,,,50,GM,50.00 GM,202306
59171,RIN ANTI GERM WITH KHOMBA EXTRACTS DETERGENT POWDER 1000 GM PLPCH + SAVE RS 51,15,WASHING POWDER,UNILEVER SRI LANKA LTD,RIN,PLPCH,KOHOMBA,,1000,GM,1000.00 GM,202306
59172,SURF EXCEL WITH PREMIUM FRAGRANCE OF COMFORT 1000 GM PLPCH + SAVE RS 150,15,WASHING POWDER,UNILEVER SRI LANKA LTD,SURF EXCEL,PLPCH,UNSPECIFIED,,1000,GM,1000.00 GM,202306
59173,POND'S (USL) SUPER LIGHT HYDRATED GLOW - HYALURONIC ACID & VITAMIN E 25 ML (24.5 GM) PLTUB,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,POND'S,PLTUB,UNSPECIFIED,,25,ML,25.00 ML,202306
59174,"BABY CHERAMY MILD & SAFE FOM. ALMOND EXTRACT, VITAMIN E & MILK BABY CREAM 200 ML PLBOT + FREE VELVET CUTIE MOISTUREBOOST & VIT. COM. ROSE & DRAGON FRUIT SOAP 70 GM EWRPK",19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,ALMOND,,200,ML,200.00 ML,202306
59175,LAKMEE NOODLES 400 GM PLPCH,24,NOODLES,LAKMEE EXPORTS,LAKMEE,PLPCH,,BULK,400,GM,400.00 GM,202306
59176,SIGNAL STRONG TEETH CAVITY PROTECTION & STRONGER ENAMEL 160 GM CDBOX,27,TOOTHPASTE,UNILEVER SRI LANKA LTD,SIGNAL STRONG TEETH,CDBOX,,,160,GM,160.00 GM,202306
59177,GOYA SUMMER BREEZE PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,HEMAS MARKETING,GOYA,CDBOX,,,50,ML,50.00 ML,202306
59178,FOREST SUMMER - (IMPORTED) - 2B PENCIL - 1 NO,39,STATIONERY,IMPORTED,FOREST SUMMER,,,,1,NO,1.00 NO,202306
59179,ROYALTY CR BOOK (A4) 200 PGS - 1 NO,39,STATIONERY,ROYALTY PVT LTD,ROYALTY,,200,A4,1,NO,1.00 NO,202306
59180,SIRILAKA - PURE CEYLON FRESH TEA 400 GM PLPCH,12,TEA,SIRILAKA PRODUCT,SIRILAKA,PLPCH,,,400,GM,400.00 GM,202306
59181,SIRILAKA - PURE CEYLON FRESH TEA 100 GM PLPCH,12,TEA,SIRILAKA PRODUCT,SIRILAKA,PLPCH,,,100,GM,100.00 GM,202306
59182,PURE BLEND  - RAN KAHATA TEA 50 GM PLPCH,12,TEA,UNIVERSAL TRADING,PURE BLEND,PLPCH,,,50,GM,50.00 GM,202306
59183,PURE BLEND  - RAN KAHATA TEA 100 GM PLPCH,12,TEA,UNIVERSAL TRADING,PURE BLEND,PLPCH,,,100,GM,100.00 GM,202306
59184,PURE BLEND  - RAN KAHATA TEA 25 GM PLPCH,12,TEA,UNIVERSAL TRADING,PURE BLEND,PLPCH,,,25,GM,25.00 GM,202306
59185,SUPER MAX HARRPIK TOILET CLEANER 500 ML PLBOT,21,HOUSEHOLD CLEANERS,SUPER MAX (PVT) LTD,SUPER MAX HARRPIK,PLBOT,,,500,ML,500.00 ML,202306
59186,SUPER MAX - TILE CLEANER - 500 ML PLBOT,21,HOUSEHOLD CLEANERS,SUPER MAX (PVT) LTD,SUPER MAX,PLBOT,,,500,ML,500.00 ML,202306
59187,PRIMA INSTANT NOODLES PLPCH 345 GM PLPCH + SAVE RS 30,24,NOODLES,CEYLON AGRO INDUSTRIES,PRIMA,PLPCH,,BULK,345,GM,345.00 GM,202306
59188,BN ROYAL BLACK NATURAL SPRAY VAPORISATEUR 100 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,BN,CDBOX,,,100,ML,100.00 ML,202306
59189,ENZO (CB COS) EAU DE TOILETTE NATURAL SPRAY VAPORISATEUR 100 ML CDBOX,30,PERFUMES/COLOGNES,C.B COSMETICS,ENZO,CDBOX,,,100,ML,100.00 ML,202306
59190,BLUE FEELING (SOLID ENT.) VAPORISATEUR NATURAL SPRAY  100 ML CDBOX,30,PERFUMES/COLOGNES,SOLID ENTERPRISES,BLUE FEELING,CDBOX,,,100,ML,100.00 ML,202306
59191,DARK NOOR (CB COS) EAU DE TOILETTE VAPORISATEUR NATURAL SPRAY 100 ML CDBOX,30,PERFUMES/COLOGNES,C.B COSMETICS,DARK NOOR,CDBOX,,,100,ML,100.00 ML,202306
59192,SPEED - (DSL ENTERPRISES) - CLEAR GLUE 60 ML PLBOT,39,STATIONERY,DSL ENTERPRISES (PVT) LTD,SPEED,PLBOT,,,60,ML,60.00 ML,202306
59193,ASHAN - THE RED NOTEBOOK (A6) 80 PGS - 1 NO,39,STATIONERY,ASHAN BOOK INDUSTRIES,ASHAN,,80,A6,1,NO,1.00 NO,202306
59194,LION BIRTHDAY ICING CAKE 500 GM CDBOX,7,CAKE,MALWATTE SWEETS,LION,CDBOX,,,500,GM,500.00 GM,202306
59195,LION CHOCOLATE CRISP - CHOCOLATE FLAVORED ICING CAKE 700 GM CDBOX,7,CAKE,MALWATTE SWEETS,LION,CDBOX,,,700,GM,700.00 GM,202306
59196,RED LION CHOCOLATE FLAVOURED CAKE 600 GM CDBOX (RED LION BAKERS),7,CAKE,RED LION BAKERS LANKA LTD,RED LION,CDBOX,,,600,GM,600.00 GM,202306
59197,RED LION STRAWBERRY FLAVOURED CAKE 600 GM CDBOX (RED LION BAKERS),7,CAKE,RED LION BAKERS LANKA LTD,RED LION,CDBOX,,,600,GM,600.00 GM,202306
59198,RITZBURY MILK CHOCO 50 GM PLPCH,8,MILK CHOCOLATES,CEYLON BISCUITS LIMITED,RITZBURY MILK CHOCO,PLPCH,PLAIN,,50,GM,50.00 GM,202306
59199,REVELLO CLASSIC ALMOND CHOCOLATE 100 GM CDBOX,8,MILK CHOCOLATES,CEYLON BISCUITS LIMITED,REVELLO CLASSIC,CDBOX,DRY FRUITS/NUTS,,100,GM,100.00 GM,202306
59200,IRAHADA - ELLA HERBAL GREEN TEA 10 BAGS 25 GM CDBOX,12,TEA,NATIVE HERBALS (PVT) LTD,IRAHADA,CDBOX,,,25,GM,25.00 GM,202306
59201,GREEN HOUSE - GARDEN FRESH TEA 50 GM PLPCH,12,TEA,GREEN HOUSE TEA EXPORTS,GREEN HOUSE,PLPCH,,,50,GM,50.00 GM,202306
59202,SOLA POWER XL WASHING EXPERT ROSE - FRAGRANCE MAGIC DETERGENT POWDER 50 GM PLPCH,15,WASHING POWDER,SOLA CHEMICAL CO (PVT) LTD,SOLA,PLPCH,ROSE,,50,GM,50.00 GM,202306
59203,KINGDO LIME & LEMON HYBRID SOAP 110 GM EWRPK + KINGDO LIME & ROSE HYBRID SOAP 110 GM EWRPK + SAVE RS 30,16,WASHING SOAP,NATURE'S BEAUTY CREATIONS LTD,KINGDO,EWRPK,LIME & LEMON,,220,GM,220.00 GM,202306
59204,DIVA FRESH ROSE LAUNDRY DETERGENT SOAP (115*2) 230 GM EWRPK + SAVE RS 60,16,WASHING SOAP,HEMAS MARKETING,DIVA,EWRPK,ROSE,,230,GM,230.00 GM,202306
59205,SHAMLIGHT - LAUNDRY SOAP WITH REAL LEMON 110 GM EWRPK,16,WASHING SOAP,SHAM LIGHT INDUSTRIES,SHAMLIGHT,EWRPK,LEMON,,110,GM,110.00 GM,202306
59206,BRITOLITE - LIME DETERGENT SOAP BUDGET PACK (110 *4) 440 GM  EWRPK,16,WASHING SOAP,ANTLER INDUSTRIES (PVT) LTD,BRITOLITE,EWRPK,LIME,,440,GM,440.00 GM,202306
59207,CITY LIGHT - LAUNDRY SOAP WITH REAL LEMON 100 GM EWRPK,16,WASHING SOAP,CITY LIGHT CHEMIST,CITY LIGHT,EWRPK,LEMON,,100,GM,100.00 GM,202306
59208,JADE DETERGENT SOAP ECONOMY PACK (110*3) 330 GM EWRPK,16,WASHING SOAP,BLUE EARTH (PVT) LTD,JADE,EWRPK,UNSPECIFIED,,330,GM,330.00 GM,202306
59209,BABY CHERAMY POKURU WADA & SANDUN HERBAL BABY LOTION 100 ML PLBOT + SAVE RS 50,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,POKURU WADA & SANDUN,,100,ML,100.00 ML,202306
59210,BABY CHERAMY PICHCHA AND KASTURI KAHA HERBAL BABY LOTION 100 ML PLBOT + SAVE RS 50,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,PICHCHA/KASTHURI KAHA,,100,ML,100.00 ML,202306
59211,LEVER AYUSH ANTI MARKS TURMERIC FACE CREAM 25 GM CDBOX + SAVE RS 110,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,LEVER AYUSH,CDBOX,TURMERIC,,25,GM,25.00 GM,202306
59212,GOLDEN TOUCH PIGMENTATION NIGHT CREAM FOR WOMEN 10 GM CDBOX (JA BEAUTY),19,CREAMS & LOTIONS,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,CDBOX,UNSPECIFIED,,10,GM,10.00 GM,202306
59213,STEADY FIX - GENERAL PURPOSE ADHESIVE (BINDER GLUE) 510 GM PLBOT,39,STATIONERY,QUIKPAK (PVT) LTD,STEADY FIX,PLBOT,,,510,GM,510.00 GM,202306
59214,STEADY FIX - GENERAL PURPOSE ADHESIVE (BINDER GLUE) 110 GM PLBOT,39,STATIONERY,QUIKPAK (PVT) LTD,STEADY FIX,PLBOT,,,110,GM,110.00 GM,202306
59215,REDY - BINDER GLUE 200 ML PLBOT,39,STATIONERY,FALCON STATIONERY (PVT) LTD,REDY,PLBOT,,,200,ML,200.00 ML,202306
59216,GOLD QUEEN - CHOCOLATE BROWN COLOURING 28 ML GBT,35,CAKE INGREDIENTS,ASIAN TRADEMADE (PVT) LTD,GOLD QUEEN CHOCOLATE BROWN,GBT,BROWN,,28,ML,28.00 ML,202306
59217,GOLD QUEEN - BLUE COLOURING 28 ML GBT,35,CAKE INGREDIENTS,ASIAN TRADEMADE (PVT) LTD,GOLD QUEEN BLUE,GBT,BLUE,,28,ML,28.00 ML,202306
59218,BN - DARK BROWN ORCHID EAU DE PERFUME CDBOX 50 ML (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,BN,CDBOX,,,50,ML,50.00 ML,202306
59219,ROYAL MARRIAGE - RED NATURAL SPRAY VAPORISATEUR 120 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,ROYAL MARRIAGE,CDBOX,,,120,ML,120.00 ML,202306
59220,SHIRLIE - RED NATURAL SPRAY VAPORISATEUR 50 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,SHIRLIE,CDBOX,,,50,ML,50.00 ML,202306
59221,MUSTANG B (CB COS) FOR WOMEN NATURAL SPRAY VAPORISATEUR 100 ML CDBOX,30,PERFUMES/COLOGNES,C.B COSMETICS,MUSTANG B,CDBOX,,,100,ML,100.00 ML,202306
59222,MUSTANG D (CB COS) FOR WOMEN NATURAL SPRAY VAPORISATEUR 100 ML CDBOX,30,PERFUMES/COLOGNES,C.B COSMETICS,MUSTANG D,CDBOX,,,100,ML,100.00 ML,202306
59223,ROMANTIC (CB COS) POUR FEMME 100 ML CDBOX,30,PERFUMES/COLOGNES,C.B COSMETICS,ROMANTIC,CDBOX,,,100,ML,100.00 ML,202306
59224,GUEST GOLD - POUR FEMME NATURAL SPRAY VAPORISATEUR 50 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,GUEST GOLD,CDBOX,,,50,ML,50.00 ML,202306
59225,GUEST GOLD - POUR FEMME NATURAL SPRAY VAPORISATEUR 100 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,GUEST GOLD,CDBOX,,,100,ML,100.00 ML,202306
59226,NEAT - TOILET BOWL CLEANER 500 ML PLBOT,21,HOUSEHOLD CLEANERS,SURASA CEYLON GROUP HOLDING PVT LTD,NEAT,PLBOT,,,500,ML,500.00 ML,202306
59227,REVOX ECO FLUSH - ULTRA POWER TOILET BOWL CLEANER 300 ML PLBOT,21,HOUSEHOLD CLEANERS,RELIANCE LANKA SOLUTIONS PVT LTD,REVOX,PLBOT,,,300,ML,300.00 ML,202306
59228,CIMAXX - TILE CLEANER - 500 ML PLBOT,21,HOUSEHOLD CLEANERS,MAXX ENTERPRISES,CIMAXX,PLBOT,,,500,ML,500.00 ML,202306
59229,DR.RASHEL (IMPORTED) WHITE SKIN - WHITENING FAIRNESS DAY CREAM 50 GM CDBOX,19,CREAMS & LOTIONS,IMPORTED,DR.RASHEL,CDBOX,UNSPECIFIED,,50,GM,50.00 GM,202306
59230,FAIR WAY GLUTA - GLUTATHIONE BODY LOTION 220 ML PLBOT,19,CREAMS & LOTIONS,CARE DISTRIBUTION,FAIR WAY,PLBOT,UNSPECIFIED,,220,ML,220.00 ML,202306
59231,VOODOO - PERFUMED MOISTURIZING HAND & BODY LOTION 50 ML PLBOT,19,CREAMS & LOTIONS,ICL MARKETING,VOODOO,PLBOT,UNSPECIFIED,,50,ML,50.00 ML,202306
59232,O'NELLE NATURALS - NIGHT CREAM REJUVENATING + GLOWING 45 GM CDBOX,19,CREAMS & LOTIONS,PURE HERBS INTERNATIONAL LTD,O'NELLE NATURALS,CDBOX,UNSPECIFIED,,45,GM,45.00 GM,202306
59233,KASTHURI FAIRNESS & SUN PROTECTION DAY CREAM ENRICHED WITH TURMERIC & SANDALWOOD EXTRACTS 30 GM CDBOX,19,CREAMS & LOTIONS,PURE HERBS INTERNATIONAL LTD,KASTHURI,CDBOX,TURMERIC / SANDALWOO,,30,GM,30.00 GM,202306
59234,YASASIRI VALENTINE CAKE 280 GM CDBOX,7,CAKE,YASASIRI BAKERY & CONFECTIONERY,YASASIRI,CDBOX,,,280,GM,280.00 GM,202306
59235,ORETO CHOCO PEANUT - CHOCO COATED PEANUTS 70 GM CDBOX + SAVE RS 20,8,MILK CHOCOLATES,DESIR CONFECTIONARIES PVT LTD,ORETO,CDBOX,NUTS / OTHERS,,70,GM,70.00 GM,202306
59236,DIANA CHOC NUTS - MILK CHOCO COATED PEANUT 30 GM CDBOX,8,MILK CHOCOLATES,DIANA CHOCOLATES (PVT) LTD,DIANA CHOC NUTS,CDBOX,NUTS / OTHERS,,30,GM,30.00 GM,202306
59237,WATAWALA PURE CEYLON TEA 200 GM PLPCH + SAVE RS 60,12,TEA,SUNSHINE COUNSUMER LANKA LTD,WATAWALA TEA,PLPCH,,,200,GM,200.00 GM,202306
59238,DASUNLIGHT POWER CLEAN DETERGENT POWDER WITH FLORAL & LIME FRESH 50 GM PLPCH,15,WASHING POWDER,DASUN CONSUMER PRODUCT(PVT),DASUNLIGHT,PLPCH,FLORAL,,50,GM,50.00 GM,202306
59239,RUVEDA (GEORGE STEUART HEALTH PVT LTD) HERBAL BEAUTY CREAM 12 GM CDBOX,19,CREAMS & LOTIONS,GEORGE STEUART HEALTH (PVT) LTD,RUVEDA,CDBOX,HERBAL,,12,GM,12.00 GM,202306
59240,RUVEDA (GEORGE STEUART HEALTH PVT LTD) HERBAL BEAUTY CREAM 20 GM CDBOX,19,CREAMS & LOTIONS,GEORGE STEUART HEALTH (PVT) LTD,RUVEDA,CDBOX,HERBAL,,20,GM,20.00 GM,202306
59241,JANET AYURVEDA AVOCADO MOISTURISING VITAMIN E CREAM 300 ML PLBOT,19,CREAMS & LOTIONS,JANET AYURUVEDICS (PVT) LTD,JANET AYURUVEDICS,PLBOT,AVOCADO,,300,ML,300.00 ML,202306
59242,BABY CHERAMY MILD & SAFE FOM. FLORAL BABY CREAM FLORAL EXTRACT VITAMIN E MILK 200 ML PLBOT  + FREE VELVET CUTIE MOISTUREBOOST & VIT. COM. ROSE & DRAGON FRUIT SOAP 70 GM EWRPK,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,FLORAL / MILK / VITAMINE E,,200,ML,200.00 ML,202306
59243,CLOREX ORIGINAL 500 ML PLBOT (SPOTLESS CLEANERS PVT LTD),21,HOUSEHOLD CLEANERS,SPOTLESS CLEANERS (PVT) LTD,CLOREX,PLBOT,,,500,ML,500.00 ML,202306
59244,DELI - COLORUN DUAL COLOR PENCIL (24 COLOR) - 12 COLOUR PACK - 1 NO CDBOX,39,STATIONERY,PACKSCO CEYLON PVT LTD,DELI,CDBOX,24,,1,NO,1.00 NO,202306
59245,KSSUPER FRUITICHOC MILK CHOC. WITH STRAWBERRY FLAV. SOFT CENT. & RICE CRISPIES 23 GM PLPCH,8,MILK CHOCOLATES,CEYLON CHOCOLATES,KSSUPER FRUITICHOC,PLPCH,CENTER FILLED,,23,GM,23.00 GM,202306
59246,WATAWALA PURE CEYLON TEA 100 GM PLPCH + RS 30 OFF,12,TEA,SUNSHINE COUNSUMER LANKA LTD,WATAWALA TEA,PLPCH,,,100,GM,100.00 GM,202306
59247,KAHATA RAHATA HARI GANATA TEA 200 GM PLPCH,12,TEA,GEORGE STEUARTS TEA,KAHATA RAHATA,PLPCH,,,200,GM,200.00 GM,202306
59248,FRESHLIGHT ROSE LAUNDRY SOAP 110 GM EWRPK,16,WASHING SOAP,UDAKANDA INDUSTRIES,FRESHLIGHT,EWRPK,ROSE,,110,GM,110.00 GM,202306
59249,VASELINE INTENSIVE CARE (USL) COCOA GLOW WITH PURE COCOA & SHEA BUTTER BODY LOTION 100 ML PLBOT + FREE SUNSILK DAMAGE RESTORE WITH KING COCONUT OIL SHAMPOO 40 ML PLBOT,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE INTENSIVE CARE,PLBOT,COCOA BUTTER,,100,ML,100.00 ML,202306
59250,LYSOL 10X CLEANING & GERM KILL SURFACE CLEANER - PINE - 200 ML PLBOT + RS 25 OFF,21,HOUSEHOLD CLEANERS,RECKITT BENCKISER (LANKA) LTD,LYSOL,PLBOT,,,200,ML,200.00 ML,202306
59251,FC PURE - PARIS VAPORISATEUR NATURAL SPRAY FOR MEN 120 ML CDBOX (IMPORTED),30,PERFUMES/COLOGNES,IMPORTED,FC PURE,CDBOX,,,120,ML,120.00 ML,202306
59252,"FAIR & LOVELY (USL) IS NOW GLOW & LOVELY ADVA.MULTI VIT. WITH VIT.B3, B6, C & E 25 GM CDBOX + SAVE RS 55",19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,FAIR & LOVELY ADVANCED MULTI VITAMIN,CDBOX,MULTIVITAMIN,,25,GM,25.00 GM,202307
59253,LYSOL TRIPLE GERM ACTION ALL IN 1 DISINFECTANT SURFACE CLEANER - CITRUS - (VALUE REFILL) 750 ML PLPCH,21,HOUSEHOLD CLEANERS,RECKITT BENCKISER (LANKA) LTD,LYSOL,PLPCH,,,750,ML,750.00 ML,202307
59254,LYSOL TRIPLE GERM ACTION ALL IN 1 DISINFECTANT SURFACE CLEANER - FLORAL - (VALUE REFILL) 750 ML PLPCH,21,HOUSEHOLD CLEANERS,RECKITT BENCKISER (LANKA) LTD,LYSOL,PLPCH,,,750,ML,750.00 ML,202307
59255,THIMANI - SPECIAL CHINESE NOODLES 400 GM PLPCH,24,NOODLES,THIMANI INDUSTRIES,THIMANI,PLPCH,,BULK,400,GM,400.00 GM,202307
59256,PEARS FLOWER FAIRY BABY COLOGNE 100 ML PLBOT + SAVE RS 60,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202307
59257,PEARS GALAXY STAR BABY COLOGNE 100 ML PLBOT + SAVE RS 60,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202307
59258,PEARS HAPPY HERO BABY COLOGNE 100 ML PLBOT + SAVE RS 60,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202307
59259,PEARS SWEET PRINCESS BABY COLOGNE 100 ML PLBOT + SAVE RS 60,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,PLBOT,,,100,ML,100.00 ML,202307
59260,BN - WILD COBRA NATURAL SPRAY VAPORISATEUR 22 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,BN,CDBOX,,,22,ML,22.00 ML,202307
59261,JONES BOPF GOLD BLEND TEA 50 GM PLPCH,12,TEA,ICL MARKETING,JONES,PLPCH,,,50,GM,50.00 GM,202307
59262,STAR CLEAR WOOD PRESERVATIVE - 2 L PLCAN,38,WOOD CARE,STAR DISTRIBUTOR,STAR,PLCAN,,,2000,ML,2000.00 ML,202307
59263,BORO PLUS ALMOND MOISTURISING BODY LOTION 100 ML PLBOT (EMAMI) + SAVE RS 30,19,CREAMS & LOTIONS,EMAMI INDO LANKA PVT LTD,BORO PLUS,PLBOT,ALMOND,,100,ML,100.00 ML,202307
59264,BORO PLUS SAFFRON WHITENING BODY LOTION 100 ML PLBOT (EMAMI) + SAVE RS 30,19,CREAMS & LOTIONS,EMAMI INDO LANKA PVT LTD,BORO PLUS,PLBOT,SAFFRON,,100,ML,100.00 ML,202307
59265,MUNCHEE MILK SHORTIES BISCUITS 50 GM PLPCH,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE MILK SHORTIES,PLPCH,,,50,GM,50.00 GM,202307
59266,USWATTE GOLDEN STRAWBERRY WAFERS 90 GM PLPCH,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE GOLDEN WAFERS,PLPCH,,,90,GM,90.00 GM,202307
59267,USWATTE GOLDEN VANILLA WAFERS 90 GM PLPCH,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE GOLDEN WAFERS,PLPCH,,,90,GM,90.00 GM,202307
59268,VIVAMOM VANILLA FLAVOUR MATERNAL NUTRITION SUPPLEMENT 200 GM CDBOX,9,MILK POWDER,BEAUTY PRODUCT LANKA PVT,VIVAMOM,CDBOX,,,200,GM,200.00 GM,202307
59269,DINRU DAIYA DAIYA FAMILY PACK CUTTLE FISH FLAVOUR SOYA MEAT 50 GM PLPCH,10,SOYA MEAT,SALIYA & SONS SUPPLIERS (PVT) LTD,DINRU,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,202307
59270,YARDLEY LONDON (IMPORTED) IMPERIAL JASMINE REFRESHING BODY SPRAY 150 ML TIN,30,PERFUMES/COLOGNES,IMPORTED,YARDLEY,TIN,,,150,ML,150.00 ML,202307
59271,ORBIT CEYLON HERBAL CINNAMON TEA 25 TEA BAGS 50 GM CDBOX,12,TEA,ORBIT WORLD INTERNATIONAL,ORBIT,CDBOX,,,50,GM,50.00 GM,202307
