catcode,company,brand,sku,packtype,base_pack,wght,uom,qty,mrp
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,PRAKIRITI MIN. WAT.PVT.LTD - N,AQUA PLUS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,ICE DROPS BEVERAGES - NEPAL,AQUA SOFT,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,LYCHEE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,MIXED FRUIT CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,ORANGE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,PINEAPPLE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,BOTTLERS NEPAL - NEPAL,COCA-COLA,PET 2250 ML,PET,2250.000 ML,2250.0,ML,2250.0,0.0
118,BOTTLERS NEPAL - NEPAL,COCA-COLA VANILLA,VANILLA PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,NUBOON CO LTD - THAILAND,FREEZE,PINEAPPLE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,NUBOON CO LTD - THAILAND,FREEZE,ORANGE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,NEW TOWER NAT. DRINK-HONGKONG,NATURE,COCONUT CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,HIMALAYAN AQUA MINERAL - NEPAL,PARLE PURA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,PINEAPPLE CAN 325 ML,CAN,325.000 ML,325.0,ML,325.0,0.0
118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,ORANGE CAN 325 ML,CAN,325.000 ML,325.0,ML,325.0,0.0
118,WESTERN INTERNATIONAL - NEPAL,CAROLINA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,APPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,COCONUT CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,LYCHEE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,ORANGE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,PINEAPPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,RED APPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,MANGO CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,ROYAL BEVERAGE IND. - NEPAL,HIMALAYAN DEW,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,HIMALAYAN SPRING WATER - NEPAL,HIMALAYAN SPRING,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,HIMALAYAN SPRING WATER - NEPAL,LANG TANG,PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,MATATIRTHA SPRING MIN WATER-NE,ROYAL LAND,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,BOTTLERS NEPAL - NEPAL,COCA-COLA,PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,ORANGE PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,ORANGE PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,PEPSI,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,HIMALAYA FOOD & BEV.  - NEPAL,RITE,MANGO NECTOR TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,ROYAL SPRING MIN.WATER LTD-NEP,TRISHNA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,CM AQUA BEVERAGES - NEPAL,AQUA QUENCE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SHREE MINERAL WATER PVT.LTD -,CARAVAN,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,ROYAL SPRING MIN.WATER LTD-NEP,A-ONE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,ASIAN DRINK PVT LTD - NEPAL,AQUA MAGIC,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DOLPHIN INDUSTRIES - NEPAL,OXY FRESH,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SHIVPURI MINERAL WATER - NEPAL,HIMAL FRESH,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,APPLE CAN 325 ML,CAN,325.000 ML,325.0,ML,325.0,0.0
118,TRIPURA BEVERAGES PVT LTD - NE,TRIGUN,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,MERIT FOOD PROD CO LTD- THAILA,JUST COOL,PINEAPPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,APPLE TPK 330 ML,TPK,330.000 ML,330.0,ML,330.0,0.0
118,HIMALAYA FOOD & BEV.  - NEPAL,RITE,MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,HIMALAYA FOOD & BEV.  - NEPAL,RITE,ORANGE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,PENGUIN AQUA MINERAL - NEPAL,PENGUIN,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DUGAR FOOD & BEVERAGE-NEPAL,APPY,APPLE TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,G.R. DRINKS - NEPAL,AQUA FRESH,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,DIET PEPSI,PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,SUNRISE NEPAL FOD&BEV P LTD-NP,FROOTI,MANGO PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,SUNRISE NEPAL FOD&BEV P LTD-NP,FROOTI,MANGO PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,ICHANGU DRINKING WATER - NEPAL,ICHANGU,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,ORANGE PET 500 ML + 100 ML FREE,PET,600.000 ML,600.0,ML,600.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,MXDFRTBERRTCRTJUC TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,MXD CUC-SPIN JUC  TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,MANGO TPK 65 ML,TPK,65.000 ML,65.0,ML,65.0,0.0
118,PRADHAN MINERAL WATER - NEPAL,TAJ,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET 500 ML + 100 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,DUGAR FOOD & BEVERAGE-NEPAL,APPY FIZZ APPLE,APPLE PET 300 ML,PET,300.000 ML,300.0,ML,300.0,0.0
118,DUGAR FOOD & BEVERAGE-NEPAL,APPY FIZZ APPLE,APPLE PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,SUNSHINE BEVERAGES PRODUCTS-NP,AQUA CLINIC,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,TRISHAKTI BEVERAGE IND. - NEPA,AQUA PURE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DIAMOND FOOD PROD - NEPAL,True,LEMON PET 200 ML,PET,200.000 ML,200.0,ML,200.0,0.0
118,DIAMOND FOOD PROD - NEPAL,True,MANGO PET 200 ML,PET,200.000 ML,200.0,ML,200.0,0.0
118,DIAMOND FOOD PROD - NEPAL,True,ORANGE PET 200 ML,PET,200.000 ML,200.0,ML,200.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,MXDFRTBERRTCRTJUC TPK 330 ML,TPK,330.000 ML,330.0,ML,330.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,MXD CUC-SPIN JUC  TPK 330 ML,TPK,330.000 ML,330.0,ML,330.0,0.0
118,ICHANGU DRINKING WATER - NEPAL,AQUA ROSE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SUNSHINE BEVERAGES PRODUCTS-NP,AQUA ZOOM,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,BAGESHWORI MINARAL WATER -NEPA,BAGESHWORI,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,LEHAR,SODA PET 500 ML + 100 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,PAWAN PUTRA BEVERAGE - NEPAL,MAHALAXMI,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DEL MONTE PHILS - PHILIPINES,DEL MONTE,ORANGE PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DEL MONTE PHILS - PHILIPINES,DEL MONTE,PEACH NECTOR PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,JAL PURE MINERAL WATER - NEPAL,JAL,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,7 UP,PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,BOTTLERS NEPAL - NEPAL,SPRITE,PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,FRIENDSHIP DRINKING WATER - NE,AQUA CARE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,NATURAL DRINKING WATER - NEPAL,AQUA SEVEN,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SPLASH FOOD & BEVERAGE PVT. LT,AQUALIA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SOUND GOODS INTER. CO - TAIWAN,CHOOSER,APPLE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,ASIAN DRINK PVT LTD - NEPAL,HIMAL DROPS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,MERIT FOOD PROD CO LTD- THAILA,JUST COOL,GUAVA CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,NEW TOWER NAT. DRINK-HONGKONG,NATURE,LYCHEE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,NOBEL DAIRY,NOBEL,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL,MAUSAMBI LIME TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,7 FRUITS TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,FRUIT N MILK TPK 65 ML,TPK,65.000 ML,65.0,ML,65.0,0.0
118,SABASS PVT LTD - NEPAL,SABASS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,7 UP,PET 600 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,HIMALAYAN SHERPA     - NEPAL,AQUA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,PANCHA BUDDHA BEVERAGE - NEPAL,AQUA ONLY,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,GANGAJAL MINARAL- NEPAL,GANGA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VARUN BEVERAGE -NEPAL,LEHAR,SODA PET 600 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,ORANGE PET 600 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET 600 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,VARUN BEVERAGE -NEPAL,PEPSI,PET 600 ML,PET,600.000 ML,600.0,ML,600.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,CROT+MXDFRT JUICE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,PEACH&MANGO JUICE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,PINEAPPLE JUICE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,POMEGRANATE+GRAPE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,VEG JUICE  TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SAPHA MINERAL WATER UDYOG - NE,SAPHA PANI,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VAHINI BEVERAGE - NEPAL,SPRINKLE,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL,APPLE TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL,POMEGRANATE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,DEVI MANAKAMANA MIN WT - NEPAL,AQUA GOOD,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,ORANGE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SUNSHINE BEVERAGES PRODUCTS-NP,DELA,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,MANGO CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,BIRGUNJ PURE DRINK.WATER UDHYO,FAMILY,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SHREE MINERAL WATER PVT.LTD -,GIVE ME,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,NEPO MINERAL - NEPAL,NEPO,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,RAYBOT DRINKS-NEPAL,POP,SODA PET 250 ML + 20% EXTRA,PET,300.000 ML,300.0,ML,300.0,0.0
118,RAYBOT DRINKS-NEPAL,POP,SODA PET 250 ML,PET,250.000 ML,250.0,ML,250.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,FRUIT COCKTAIL CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,MANGO CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,ORANGE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,APPLE TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,VARUN BEVERAGE -NEPAL,SLICE,RGB 300 ML,RGB,300.000 ML,300.0,ML,300.0,0.0
118,HIM DEW BEVERAGE - NEPAL,AQUA FUN,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,ORANGE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,PINEAPPLE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,LAHAR COLD DRINKS UDHYOG - NEP,LIMCA LEMON,LEMON RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,OK MINERAL WATER - NEPAL,OK,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,ORANGE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,J B'S INDUSTRIES - NEPAL,SAGARMATHA,ORANGE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,J B'S INDUSTRIES - NEPAL,SAGARMATHA,MIXED FRUIT CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,VARUN BEVERAGE -NEPAL,SLICE,RGB 200 ML,RGB,200.000 ML,200.0,ML,200.0,0.0
118,RAYBOT SPRING'S - NEPAL,THIRST-PI,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,LAHAR COLD DRINKS UDHYOG - NEP,THUMS UP,RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,VIGARCE FOOD & BEVERAGE - CHIN,VIGARCE,PINEAPPLE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,TIRUPATI MINARAL WATER - NEPAL,AQUA STAR,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,SUNSHINE BEVERAGES PRODUCTS-NP,AQUA ZOOM,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,BOTTLERS NEPAL - NEPAL,COCA-COLA,PET 1500 ML+75GM MAYOS NOODLES,PET,1500.000 ML,1500.0,ML,1500.0,0.0
118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,ORANGE PET 1500 ML+75GM MAYOS NOODLES,PET,1500.000 ML,1500.0,ML,1500.0,0.0
118,NUBOON CO LTD - THAILAND,FREEZE,FRUIT PUNCH CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,MANGO  TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,DABUR NEPAL LTD.-NEPAL,REAL,PEACH APR.SOYA  TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,BOTTLERS NEPAL - NEPAL,SPRITE,PET 1500 ML+75GM MAYOS NOODLES,PET,1500.000 ML,1500.0,ML,1500.0,0.0
118,VIGARCE FOOD & BEVERAGE - CHIN,VIGARCE,MIXED FRUIT CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,CHABAA CO. LTD - THAILAND,CHABAA,PEACH&MANGO JUICE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,PENGUIN AQUA MINERAL - NEPAL,MIZU,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,VIGARCE FOOD & BEVERAGE - CHIN,VIGARCE,ORANGE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,UNIVERSAL FOOD PUBLIC CO LTD.,REFRESH,GRAPE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,UNIVERSAL FOOD PUBLIC CO LTD.,REFRESH,ORANGE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,UNIVERSAL FOOD PUBLIC CO LTD.,REFRESH,PINEAPPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,ROYAL SPRING MIN.WATER LTD-NEP,A-ONE,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,0.0
118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,ORANGE PET 250 ML,PET,250.000 ML,250.0,ML,250.0,0.0
118,VARUN BEVERAGE -NEPAL,PEPSI,PET 250 ML,PET,250.000 ML,250.0,ML,250.0,0.0
118,HIMALAYA BEVERAGE PVT LTD-NEPL,SPARK,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,GREENLAND MINERAL WATER-NPL,AQUA SOON,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,AQUA STAR IND - NEPAL,AQUA STAR,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,ORANGE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,NB VALUE LINK PVT LTD-THAILAND,JUST COOL,APPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,PJ NATURAL FOOD - MALASIYA,NATURAL,ORANGE PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,PJ NATURAL FOOD - MALASIYA,NATURAL,GREEN APPLE PET 500 ML,PET,500.000 ML,500.0,ML,500.0,0.0
118,PJ NATURAL FOOD - MALASIYA,NATURAL,MIXED FRUIT PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,PJ NATURAL FOOD - MALASIYA,NATURAL,ORANGE PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,PJ NATURAL FOOD - MALASIYA,NATURAL,GREEN APPLE PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SUPREME MINERAL WATER&BEV.-NEP,AMRIT,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,PINEAPPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET 250 ML,PET,250.000 ML,250.0,ML,250.0,0.0
118,PENGUIN AQUA MINERAL - NEPAL,PENGUIN,PET 2000 ML,PET,2000.000 ML,2000.0,ML,2000.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,APPLE TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,APPLE & CHERRY TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,UNMTUM FOOD - NEPAL,SEASONS,MANGO CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,UNMTUM FOOD - NEPAL,SEASONS,ORANGE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,FOSHAN NANHAI WINNER BEV.-IMP,SHARING,ORANGE CAN 345 ML,CAN,345.000 ML,345.0,ML,345.0,0.0
118,FOSHAN NANHAI WINNER BEV.-IMP,SHARING,PINEAPPLE CAN 345 ML,CAN,345.000 ML,345.0,ML,345.0,0.0
118,FOSHAN NANHAI WINNER BEV.-IMP,SHARING,GRAPE CAN 345 ML,CAN,345.000 ML,345.0,ML,345.0,0.0
118,VIGARCE FOOD & BEVERAGE - CHIN,VIGARCE,GRAPE CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,VIGARCE FOOD & BEVERAGE - CHIN,VIGARCE,MANGO CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,CHAUDHARY GROUP - NEPAL,RIO,ALFANSO MANGO TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,0.0
118,FOSHAN NANHAI WINNER BEV.-IMP,SHARING,APPLE CAN 345 ML,CAN,345.000 ML,345.0,ML,345.0,0.0
118,NEPAL SOFT DRINKS UDHYOG-NEPAL,JOSH UP,RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,BOTTLERS NEPAL - NEPAL,KINLEY,SODA RGB 200 ML,RGB,200.000 ML,200.0,ML,200.0,0.0
118,NEPAL SOFT DRINKS UDHYOG-NEPAL,LIPTON ORANGE,ORANGE RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,NEPAL SOFT DRINKS UDHYOG-NEPAL,MECCA PRIDE LEMON,LEMON RGB 250 ML,RGB,250.000 ML,250.0,ML,250.0,0.0
118,J B'S INDUSTRIES - NEPAL,SAGARMATHA,MANGO FRUIT CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,FRIENDSHIP DRINKING WATER - NE,AQUA FRIENDS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,KARNALI PRODUCTS - NEPAL,AQUA NATURAL,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,ROYAL SPRING MIN.WATER LTD-NEP,AQUA SPORTY,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,APPLE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,GUAVA TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,LYCHEE TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,SURYA FRESH FOOD LTD - INDIA,FRESH GOLD,MANGO TPK 1000 ML,TPK,1000.000 ML,1000.0,ML,1000.0,0.0
118,MANJU SHREE GNSH HIMAL KHN-NEP,LAKE QUENCH,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,GUAVA CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
118,SNB MINERAL WATER - NEPAL,TIRKHA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,GANGAJAL MINARAL- NEPAL,AQUA FALLS,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,0.0
118,DOLE PHILIPINES-PHILIPINES,DOLE,PINEAPPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,DOLE PHILIPINES-PHILIPINES,DOLE,APPLE CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,DOLE PHILIPINES-PHILIPINES,DOLE,MANGO CAN 240 ML,CAN,240.000 ML,240.0,ML,240.0,0.0
118,THE AGRI. MKT. - BNGLADESH,PRAN,BANANA CAN 250 ML,CAN,250.000 ML,250.0,ML,250.0,0.0
