catcode,company,brand,itemdesc,packaging,qty,uomdesc,pack_size
134,GAURI SHANKAR MINERAL WATER-NP,AQUA OKHRAINI,AQUA OKHRAINI--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,A-ONE POLYMERS & BEVERAGE-NP,BELIEVE,BELIEVE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS,CAVINS-STRAWBERRY-STRAWBERRY MILKSHAKE TPK 180 ML,TPK,180.0,ML,180.000 ML
134,TULYA BEVERAGE PVT LTD-INDIA,GOPALA,GOPALA-ALMOND-BADAM CAN 180 ML,CAN,180.0,ML,180.000 ML
134,JUSICA AGRO FOODS-IND,JUSICA,JUSICA-MANGO-JUICY MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,SHREE KRISHNA BEVERAGE-NEPAL,AQUA GOLD,AQUA GOLD--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,MB BEVERAGE UDHYOG-NEPAL,AQUA MB,AQUA MB--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,MYMENSINGH AGRO LTD-BANGLADESH,DRINKO,DRINKO-LYCHEE-FLOAT LITCHI PET 250 ML,PET,250.0,ML,250.000 ML
134,AQUA NEPAL BISLERI-NEPAL,GOOD DRINKS,GOOD DRINKS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MERIDYEN GIDA SAN-TURKEY,JUST POWER,JUST POWER--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-POMEGRANATE-POMEGRANATE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,SHUBHARAMBHA DRINKS & DIET-NP,PRANJAL,PRANJAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ICHHA KAMANA INDUSTRIES-NPL,ABI FRESH,ABI FRESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,VIET INTERNATIONAL-VIETNAM,EXPLOSION,EXPLOSION--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-LYCHEE-LITCHI CAN 250 ML,CAN,250.0,ML,250.000 ML
134,RELIABLE NEPAL EXPRT & IMPR-NP,RED SAOLA,RED SAOLA--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,MITRA JAL UDYOG-NEPAL,MITRA JAL,MITRA JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,NEPA MINERAL WATER-NP,NEPA FRESH,NEPA FRESH--PET 900 ML,PET,900.0,ML,900.000 ML
134,OM PATHIBHARA FOOD & BEV-NP,OASIS JAL,OASIS JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-POMEGRANATE-POMEGRANATE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-PINEAPPLE-PINEAPPLE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-APPLE-APPLE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-GUAVA-GUAVA TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO JUCILO,RIO JUCILO-LYCHEE-LITCHI TPK 200 ML,TPK,200.0,ML,200.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,SIMPLY+,SIMPLY+-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,AAROGYA HERBAL UDYOG-NP,AAROGYA,AAROGYA-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,VARUN BEVERAGE -NEPAL,AQUAFINA,AQUAFINA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI-MANGO-MANGO TPK 65 ML,TPK,65.0,ML,65.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,KANKAI BEVERAGE INDUS-NPL,KANCHAN,KANCHAN--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,MEGA SMOOTH-LYCHEE-LITCHI PET 170 ML,PET,170.0,ML,170.000 ML
134,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,MEGA SMOOTH-MANGO-MANGO PET 200 ML,PET,200.0,ML,200.000 ML
134,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,MEGA SMOOTH-MANGO-MANGO PET 500 ML,PET,500.0,ML,500.000 ML
134,SAMBHAVI BEVERAGE-NEPAL,PRANAM,PRANAM-LYCHEE-LYCHEE PET 150 ML+20ML FRE,PET,170.0,ML,150.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-APPLE-APPLE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-ORANGE-ORANGE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-CRANBERRY-CRANBERRY TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MANGO-MANGO TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,THAILND BEV CNS HLDNG CO-THLND,RED STAR,RED STAR--CAN 230 ML,CAN,230.0,ML,230.000 ML
134,HASHEM FOODS LTD-BANGLADESH,SAJEEB,SAJEEB-LYCHEE-LITCHI PET 150 ML+20 ML FRE,PET,170.0,ML,150.000 ML
134,AAROGYA HERBAL UDYOG-NP,AAROGYA,AAROGYA-MANGO-MANGO PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KRITI BEVERAGE INDUSTRIES-NEPAL,AQUA SANJIVANI,AQUA SANJIVANI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,VARUN BEVERAGE -NEPAL,AQUAFINA,AQUAFINA--PET 500 ML,PET,500.0,ML,500.000 ML
134,ASIAN PURE NATURAL DRINK WTR-NEPAL,ATR,ATR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GANGA PEYA JAL UDHYOG - NEPAL,BG,BG-LYCHEE-LITCHI PET 170 ML,PET,170.0,ML,170.000 ML
134,ANOOJ EVEREST UDHYOG-NP,FROOTO,FROOTO-MANGO-MANGO JUICE DRINK PET 250 ML,PET,250.0,ML,250.000 ML
134,ANOOJ EVEREST UDHYOG-NP,FROOTO,FROOTO-MANGO-MANGO JUICE DRINK PET 500 ML,PET,500.0,ML,500.000 ML
134,P.M WATER INDUSTRIES-NEPAL,HIGHNESS,HIGHNESS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HYGEN PACKS-INDIA,HYGEN RUHSH,HYGEN RUHSH-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,KOSHI JAL UDHYOG-NEPAL,MORANG AQUA,MORANG AQUA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PARIBESH MAHAT WATER-NEPAL,PARIBESH,PARIBESH--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 150 ML+20 ML FRE,PET,170.0,ML,150.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-LYCHEE-LYCHEE PET 150 ML,PET,150.0,ML,150.000 ML
134,NEPAL SOFT DRINKS UDHYOG-NEPAL,PRIDE,PRIDE-LYCHEE-LITCHI PET 150 ML+20 ML FR,PET,170.0,ML,150.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MOSAMBI-MOSAMBI TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-APPLE-ACTIVE 100% APPLE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,THAILND BEV CNS HLDNG CO-THLND,RED DIMO,RED DIMO--CAN 230 ML,CAN,230.0,ML,230.000 ML
134,EVEREST FOOD & BEVERAGE-NEPAL,AARAMBHA,AARAMBHA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,APRAN AGRO FOODS-INDIA,ADPL,ADPL-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,AMUL KOOL-SAFFRON-KESAR PET 200 ML,PET,200.0,ML,200.000 ML
134,NEWA BEVERAGE-NEPAL,FRESH2O,FRESH2O--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SHRI KRISHNA FRUIT PROCESR-IND,FRESHEN,FRESHEN-MANGO-MANGO PET 200 ML,PET,200.0,ML,200.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 150 ML+15% EXT[22ML],PET,172.0,ML,150.000 ML
134,HILL SIDE DRINKING WATER-NEPAL,HEYDAY,HEYDAY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HMT FRUIT PRASODHAN KENDRA-NP,HMT,HMT-MANGO-MANGO PET 200 ML,PET,200.0,ML,200.000 ML
134,J.M.C. WATER INDUSTRIES-NPL,JMC ICE,JMC ICE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HILL SIDE DRINKING WATER-NEPAL,MITHO,MITHO--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PARIBESH MAHAT WATER-NEPAL,PARIBESH,PARIBESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-GRAPE-FRUIT POWER GRAPE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,RELIABLE NEPAL EXPRT & IMPR-NP,RED SAOLA,RED SAOLA--CAN 230 ML,CAN,230.0,ML,230.000 ML
134,JANAKI MINERAL WATER-NEPAL,SAILESHWORI JAL,SAILESHWORI JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PASHUPATI AQUA INDS-NEPAL,SATYAM,SATYAM--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GANGAJAL PANI UDHYOG-NP,ABISHEK DHARA,ABISHEK DHARA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TULYA BEVERAGE PVT LTD-INDIA,ADPL,ADPL-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL,AMRAPALI KOOL-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,AMUL KOOL-SAFFRON-KESAR PET 180 ML,PET,180.0,ML,180.000 ML
134,AQUATIC INDUSTRIES PVT LTD-NP,AQUA 77,AQUA 77--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,AQUA AMAR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HIM DHARA COMPANY PVT LTD-NEPL,AQUA CHAHANA,AQUA CHAHANA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,BUDDHA BHUMI BEVERAGE-NP,AQUA FLASH,AQUA FLASH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AAKASH GANGA WATER & BEVRG-NP,BAINSY,BAINSY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,BLOON,BLOON-LYCHEE-LYCHEE PET 170 ML,PET,170.0,ML,170.000 ML
134,CRYSTAL MINERAL WATR UDHYG-NP,CRYSTAL,CRYSTAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SAARANG INTNL FOOD & BEV-INDIA,FRUIT SHINE,FRUIT SHINE-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,EVEREST FOOD & BEVERAGE-NEPAL,LITCHI SIP,LITCHI SIP-LYCHEE-PET 150 ML+20 ML FR,PET,170.0,ML,150.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-LYCHEE-FRUIT POWER LITCHI TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,NIRANJANA INTERNATIONAL-NP,ROBO KING,ROBO KING--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,SNK INTERNATIONAL-NEPAL,SONA,SONA-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,SUNMAI WATER-NEPAL,SUNMAI SPRING,SUNMAI SPRING--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,VED VYASH KHANIPANI UDGY-NP,VED VYAS,VED VYAS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AAROGYA HERBAL UDYOG-NP,AAROGYA,AAROGYA-MANGO-MANGO PET 500 ML,PET,500.0,ML,500.000 ML
134,GOOD LUCK BEVERAGE INDS-NPL,AQUA NIKI GANGA,AQUA NIKI GANGA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JAY SHIV SHAKTI WATER INDS-NPL,AQUA TILOTTAMA,AQUA TILOTTAMA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,EASTERN FOOD & BEVERAGE-NPL,BELLA,BELLA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DAILY FRESH WATER-NP,DAILY,DAILY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-APPLE-APPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,SMART PRASODHIT PANI UDHYOG-NP,HIMALAYA RUS,HIMALAYA RUS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HULAS PURIFIED WATER INDUS-NP,HULAS,HULAS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JANAKPUR BISLERI UDYHOG-NP,JANAKPUR BISLERI,JANAKPUR BISLERI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHANDAGIRI BEVERAGE-NEPAL,PATANJALI DIVYA JAL,PATANJALI DIVYA JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,REAL ACTIV-MIXED FRUIT-FRUIT POWER 100% MIXED FRUIT TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-GUAVA-FRUIT POWER MASALA GUAVA TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-POMEGRANATE-FRUIT POWER MASALA POMEGRANATE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,AMUL KOOL-SAFFRON-KESAR RGB 200 ML,RGB,200.0,ML,200.000 ML
134,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,AMUL KOOL-SAFFRON-KESAR RGB 150 ML,RGB,150.0,ML,150.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,BLOOM,BLOOM-LYCHEE-LITCHI PET 170 ML,PET,170.0,ML,170.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS,CAVINS-KAJU BUTTERSCOTCH-KAJU BUTTERSCOTCH MILKSHAKE TPK 180 ML,TPK,180.0,ML,180.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS,CAVINS-CHOCOLATE-CHOCOLATE MILKSHAKE TPK 180 ML,TPK,180.0,ML,180.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS,CAVINS-VANILLA-VANILLA MILKSHAKE TPK 180 ML,TPK,180.0,ML,180.000 ML
134,A2Z FOODS-INDIA,FRUIT LOOT,FRUIT LOOT-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,TULYA BEVERAGE PVT LTD-INDIA,GOKUL,GOKUL-POMEGRANATE-POMEGRANATE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 150 ML+20 ML FR,PET,170.0,ML,150.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-PINEAPPLE-PINEAPPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-MIXED FRUIT-MIXED FRUIT TPK 200 ML,TPK,200.0,ML,200.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MIXED FRUIT-FRUIT POWER MASALA MIXED FRUIT TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,LUNA TRADING COMPANY-NP,REAL,REAL-ORANGE-FRUIT POWER ORANGE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,EASTERN FOOD & BEVERAGE-NPL,AQUA VITA,AQUA VITA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,LAXMI DRINKING WATER UDYG-NP,LAXMI,LAXMI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI-LYCHEE-LITCHI PET 170 ML,PET,170.0,ML,170.000 ML
134,D.K DARSHAN PANI UDHYOG-NP,TUTESHWOR NATH,TUTESHWOR NATH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ANNAPURNA INDUSTRIES-NP,AQUA ANNA,AQUA ANNA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ANNAPURNA MINERAL WATER-NEPAL,AQUA REFRESH,AQUA REFRESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TEJAS OIL COMPANY-IND,ICE CHILL,ICE CHILL-MANGO-MANGO PET 200 ML,PET,200.0,ML,200.000 ML
134,MAHALAXMI & BEVERAGE-NEPAL,KALIKA,KALIKA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TULYA BEVERAGE PVT LTD-INDIA,MTS,MTS-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,TWILIGHT INTERNATNL TRDNG-NP,PAYO,PAYO-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-BERRY-FRUIT POWER MIXED BERRIES TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MANGO-FRUIT POWER ALPHONSO MANGO TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,123 WOW,123 WOW--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,JHARANA FOOD PVT LTD-NP,AQUA JHARANA,AQUA JHARANA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SUGAM UDHYOG-NEPAL,AQUA MUM,AQUA MUM--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-LYCHEE-LYCHEE PET 175 ML,PET,175.0,ML,175.000 ML
134,SAMBHAVI BEVERAGE-NEPAL,PRANAM,PRANAM-LYCHEE-LYCHEE PET 150 ML,PET,150.0,ML,150.000 ML
134,KRUNGSIAM BEVERAGE-THAILAND,SUNTANA PLUS,SUNTANA PLUS-ORANGE-ORANGE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,SIDDHARTHA DRINKING WATER-NEPAL,WEL COME,WEL COME--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,ACE JAL UDHYOG-NP,ACE-JAL,ACE-JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SPRING FOOD & BEVERAGE-NEPAL,PINKOO,PINKOO-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,SPRING FOOD & BEVERAGE-NEPAL,PREETI,PREETI-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,DABUR INDIA LTD.- INDIA,REAL,REAL-POMEGRANATE-FRUIT POWER POMEGRNT TPK 1000 ML+200M WRT RS32 FR,TPK,1000.0,ML,1000.000 ML
134,ANJU PEYA JAL UDHYOG-NP,AQUA AAMA,AQUA AAMA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AARUSHI BEVERAGE INDUS-NP,AQUA BUDDHA H2O,AQUA BUDDHA H2O--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MADHYA PASCHIM PANI UDYG-NP,H20,H20--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,BINDABASINI BEVERAGE-NEPAL,MLK,MLK-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,NISHANT DRINKING WATER-NP,NISHAN,NISHAN--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LYCHEE-LYCHEE PET 170 ML,PET,170.0,ML,170.000 ML
134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,BLOOM,BLOOM-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,CHHAPIYA MINERAL WATER-NP,CHHAPIYA,CHHAPIYA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SNK INTERNATIONAL-NEPAL,FREEZIK,FREEZIK-ALMOND-ALMOND DELIGHT CAN 180 ML,CAN,180.0,ML,180.000 ML
134,SHRI KRISHNA FRUIT PROCESR-IND,FROOTON,FROOTON-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,H.O DRINKING WATER INDS-NEPAL,H.O,H.O--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,HERITAGE BEVERAGE-NPL,HERITAGE,HERITAGE--PET 900 ML,PET,900.0,ML,900.000 ML
134,RELIABLE NEPAL EXPRT & IMPR-NP,KIMU,KIMU-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,CHABAA CO. LTD - THAILAND,MEELA,MEELA-POMEGRANATE-POMEGRANATE CAN 170 ML,CAN,170.0,ML,170.000 ML
134,SAMBHAVI BEVERAGE-NEPAL,P.R.S,P.R.S-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,GYANI FOOD & BEVERAGE - NEPAL,PIURO,PIURO--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HIMALAYAN WATER & ICE UDYG-NP,POKHARA HIMALAYAN ICE,POKHARA HIMALAYAN ICE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RELIABLE NEPAL EXPRT & IMPR-NP,RELIABLE CHAKRA,RELIABLE CHAKRA-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,SHREE RADHAKRSIHNAJAL UDHYG-NP,SHREE RADHAKRSIHNA JAL,SHREE RADHAKRSIHNA JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SAFFRON KHANE PANI UDHYOG-NPL,SPA DROP,SPA DROP--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TOTAL FRUITY N JUICY-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-MANGO-MANGO TPK 180 ML,TPK,180.0,ML,180.000 ML
134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI-MANGO-MANGO TPK 180 ML+20 ML FREE,TPK,200.0,ML,180.000 ML
134,DYNAMIC WATER & BEVERAGE-NPL,AQUA DIAMOND,AQUA DIAMOND--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SHIV MAHADEV WATER MULTI PRODUCTION-NP,AQUA MAHADEV,AQUA MAHADEV--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AAROGYA MINERAL WATER & JUICE UDHYOG-NPL,AROGYA,AROGYA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,BURRST MITHO,BURRST MITHO-ORANGE-ORANGE PET 170 ML,PET,170.0,ML,170.000 ML
134,SMB DRINKING WATER & BEVERAGE-NEPAL,DEUKHURI,DEUKHURI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,FRUIT RUSH,FRUIT RUSH-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-MANGO-MANGO TPK 180 ML+20 ML FREE,TPK,200.0,ML,180.000 ML
134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,HYGEN MANIA--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,MAX TIGER,MAX TIGER--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,MAX TIGER,MAX TIGER--CAN 250 ML+80 ML FREE,CAN,330.0,ML,250.000 ML
134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN FROOTO,PRAN FROOTO-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN FROOTO,PRAN FROOTO-MANGO-MANGO PET 500 ML,PET,500.0,ML,500.000 ML
134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN FROOTO,PRAN FROOTO-MANGO-MANGO PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN,PRAN-LYCHEE-LITCHI PET 170 ML,PET,170.0,ML,170.000 ML
134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN,PRAN-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,N.M DRINKING WATER & BEVERAGE-NPL,RAIYAAN,RAIYAAN--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RAPTI DRINKING WATER UDHYOG-NPL,RAPTI,RAPTI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MANGO-MANGO TPK 180 ML,TPK,180.0,ML,180.000 ML
